lang,date,average_sentiment_polarity
German,2022-03-30,0.0
German,2022-03-31,0.0
German,2022-04-01,-0.25
German,2022-04-02,-0.01
German,2022-04-03,0.0
German,2022-04-04,0.0
German,2022-04-05,0.0
German,2022-04-06,0.1833333333333333
German,2022-04-07,0.0
German,2022-04-08,0.0
German,2022-04-09,0.6
German,2022-04-10,0.0
German,2022-04-11,0.0
German,2022-04-12,0.0
German,2022-04-13,0.0
German,2022-04-14,0.0
German,2022-04-16,0.0
German,2022-04-17,-0.025
German,2022-04-18,0.0
German,2022-04-19,0.0
German,2022-04-20,0.0
German,2022-04-22,0.0
German,2022-04-24,0.0
German,2022-04-25,0.0555555555555555
German,2022-04-27,0.0
German,2022-04-28,-0.0333333333333333
German,2022-04-29,0.0
German,2022-04-30,0.0
German,2022-05-01,0.0
German,2022-05-02,0.0
German,2022-05-03,0.0
German,2022-05-04,0.0
German,2022-05-05,0.525
German,2022-05-06,0.0
German,2022-05-08,0.0
German,2022-05-09,0.0
German,2022-05-12,0.0
German,2022-05-13,0.0
German,2022-05-14,0.0
German,2022-05-15,0.0
German,2022-05-16,0.0
German,2022-05-17,-0.25
German,2022-05-18,0.0
German,2022-05-19,0.0
German,2022-05-20,0.0
German,2022-05-21,0.0
German,2022-05-22,0.2
German,2022-05-23,-0.5
German,2022-05-24,0.1
German,2022-05-25,0.0
German,2022-05-26,0.0
German,2022-05-27,0.0
German,2022-05-29,0.0
German,2022-05-30,0.0
German,2022-06-02,0.0
German,2022-06-03,0.0
German,2022-06-04,0.0
German,2022-06-05,-0.04
German,2022-06-06,0.0
German,2022-06-07,0.0
German,2022-06-08,-0.0069444444444444
German,2022-06-09,0.375
German,2022-06-10,0.0
German,2022-06-11,-0.025
German,2022-06-12,0.0
German,2022-06-13,-0.0375
German,2022-06-14,0.0666666666666666
German,2022-06-16,0.0
German,2022-06-17,0.0
German,2022-06-18,0.0
German,2022-06-19,0.0
German,2022-06-20,0.0
German,2022-06-21,0.0
German,2022-06-23,-0.1666666666666666
German,2022-06-24,0.0
German,2022-06-25,0.0
German,2022-06-27,0.0
German,2022-06-28,0.0
German,2022-06-29,0.0
German,2022-07-02,0.0
German,2022-07-04,0.0
German,2022-07-05,0.0
German,2022-07-08,0.3
German,2022-07-09,0.0
German,2022-07-11,0.0
German,2022-07-12,0.0
German,2022-07-13,0.05
German,2022-07-14,-0.25
German,2022-07-15,0.0
German,2022-07-17,0.4
German,2022-07-18,0.0
German,2022-07-19,0.0
German,2022-07-20,0.0
German,2022-07-23,0.0
German,2022-07-24,0.0
German,2022-07-25,0.0681818181818181
German,2022-07-26,0.0
German,2022-07-27,0.0
German,2022-07-28,0.0
German,2022-07-29,-0.05
German,2022-07-30,-0.0433333333333333
German,2022-07-31,0.0
German,2022-08-01,0.0
German,2022-08-02,0.0
German,2022-08-03,0.0
German,2022-08-04,0.1666666666666666
German,2022-08-05,0.1666666666666666
German,2022-08-06,0.0
German,2022-08-07,0.0
German,2022-08-08,0.0
German,2022-08-09,-0.025
German,2022-08-10,0.3
German,2022-08-11,0.0
German,2022-08-12,0.0
German,2022-08-13,0.0
German,2022-08-14,0.0
German,2022-08-15,0.0
German,2022-08-16,0.0
German,2022-08-17,0.0
German,2022-08-18,0.15
German,2022-08-20,0.1041666666666666
German,2022-08-21,0.0
German,2022-08-22,0.0
German,2022-08-24,0.0
German,2022-08-25,-0.15
German,2022-08-26,0.0
German,2022-08-27,-0.01
German,2022-08-28,0.0
German,2022-08-30,0.0
German,2022-08-31,0.0
German,2022-09-01,0.0
German,2022-09-02,0.0
German,2022-09-03,0.0
German,2022-09-04,0.0
German,2022-09-05,0.0
German,2022-09-06,-0.3
German,2022-09-07,0.0
German,2022-09-08,0.0
German,2022-09-10,0.0
German,2022-09-11,0.4333333333333333
German,2022-09-13,-0.3333333333333333
German,2022-09-14,0.25
German,2022-09-15,0.2
German,2022-09-16,0.0
German,2022-09-17,0.0
German,2022-09-18,0.0
German,2022-09-19,0.0
German,2022-09-20,0.0
German,2022-09-21,0.0272727272727272
German,2022-09-22,0.25
German,2022-09-23,0.0
German,2022-09-24,0.0
German,2022-09-26,0.0
German,2022-09-27,0.0
German,2022-09-28,-0.05
German,2022-09-29,0.0
Greek,2020-01-30,0.0
Greek,2020-02-07,0.35
Greek,2020-02-11,0.0
Greek,2020-02-24,0.0
Greek,2020-03-05,0.0
Greek,2020-03-08,0.0
Greek,2020-03-09,0.0
Greek,2020-03-10,0.0
Greek,2020-03-12,0.0
Greek,2020-03-14,0.0
Greek,2020-03-15,0.0
Greek,2020-03-16,0.0
Greek,2020-03-17,0.0
Greek,2020-03-18,0.0
Greek,2020-03-19,0.0
Greek,2020-03-20,0.0
Greek,2020-03-21,0.0
Greek,2020-03-22,0.0
Greek,2020-03-23,0.25
Greek,2020-03-24,0.0
Greek,2020-03-25,0.0
Greek,2020-03-27,0.0
Greek,2020-03-28,0.0
Greek,2020-03-30,-0.375
Greek,2020-03-31,0.0
Greek,2020-04-01,0.0
Greek,2020-04-02,0.0
Greek,2020-04-03,0.0
Greek,2020-04-04,0.0
Greek,2020-04-05,-0.01
Greek,2020-04-06,0.0024691358024691
Greek,2020-04-07,0.0018518518518518
Greek,2020-04-08,0.0
Greek,2020-04-09,0.0
Greek,2020-04-10,0.0
Greek,2020-04-11,0.008695652173913
Greek,2020-04-12,-0.0862745098039215
Greek,2020-04-13,0.0
Greek,2020-04-14,0.0
Greek,2020-04-15,0.0173076923076923
Greek,2020-04-16,0.0
Greek,2020-04-17,0.0
Greek,2020-04-18,0.0
Greek,2020-04-19,0.0
Greek,2020-04-20,0.0
Greek,2020-04-21,0.0
Greek,2020-04-23,0.0
Greek,2020-04-24,0.0
Greek,2020-04-25,0.0
Greek,2020-04-26,0.0
Greek,2020-04-27,0.0
Greek,2020-04-28,0.0
Greek,2020-04-29,0.0
Greek,2020-04-30,0.0
Greek,2020-05-01,0.0
Greek,2020-05-02,0.0
Greek,2020-05-03,0.0416666666666666
Greek,2020-05-04,0.0
Greek,2020-05-05,0.0
Greek,2020-05-06,0.0
Greek,2020-05-07,0.0
Greek,2020-05-08,0.0
Greek,2020-05-09,0.0
Greek,2020-05-10,0.0
Greek,2020-05-11,0.0
Greek,2020-05-12,0.0
Greek,2020-05-13,0.0
Greek,2020-05-15,0.0
Greek,2020-05-16,0.0
Greek,2020-05-17,-0.25
Greek,2020-05-18,-0.0999999999999999
Greek,2020-05-19,-0.125
Greek,2020-05-20,0.0
Greek,2020-05-21,0.0
Greek,2020-05-22,0.0
Greek,2020-05-23,0.0
Greek,2020-05-24,0.0
Greek,2020-05-25,0.0
Greek,2020-05-29,0.0
Greek,2020-06-01,0.0
Greek,2020-06-03,0.0
Greek,2020-06-06,0.0
Greek,2020-06-07,0.0
Greek,2020-06-08,0.0
Greek,2020-06-09,0.0
Greek,2020-06-10,0.0
Greek,2020-06-11,0.0
Greek,2020-06-12,0.0
Greek,2020-06-15,0.0
Greek,2020-06-16,0.0
Greek,2020-06-18,0.0
Greek,2020-06-20,0.0
Greek,2020-06-21,0.25
Greek,2020-06-22,0.0
Greek,2020-06-28,0.0
Greek,2020-07-01,0.0
Greek,2020-07-02,0.0
Greek,2020-07-10,0.0
Greek,2020-07-12,0.0
Greek,2020-07-13,0.0
Greek,2020-07-14,0.0
Greek,2020-07-15,0.0
Greek,2020-07-16,0.0
Greek,2020-07-17,0.0
Greek,2020-07-18,0.0
Greek,2020-07-24,0.0
Greek,2020-07-29,0.0
Greek,2020-07-30,0.0
Greek,2020-08-01,0.0
Greek,2020-08-02,0.0
Greek,2020-08-03,0.0
Greek,2020-08-04,0.0
Greek,2020-08-07,0.0
Greek,2020-08-08,0.0
Greek,2020-08-10,0.0
Greek,2020-08-11,0.0
Greek,2020-08-14,0.0
Greek,2020-08-15,0.0
Greek,2020-08-16,0.0
Greek,2020-08-19,0.0
Greek,2020-08-20,0.0
Greek,2020-08-21,0.0
Greek,2020-08-22,0.0
Greek,2020-08-23,0.0
Greek,2020-08-24,0.0
Greek,2020-08-25,0.0
Greek,2020-08-28,0.0
Greek,2020-08-29,0.0
Greek,2020-08-30,0.0
Greek,2020-08-31,0.0
Greek,2020-09-02,0.0
Greek,2020-09-03,0.0
Greek,2020-09-04,0.0
Greek,2020-09-06,0.0
Greek,2020-09-07,0.0
Greek,2020-09-08,0.0
Greek,2020-09-09,0.0
Greek,2020-09-14,0.0
Greek,2020-09-15,0.0
Greek,2020-09-16,0.0
Greek,2020-09-17,0.0
Greek,2020-09-18,0.0
Greek,2020-09-19,0.0
Greek,2020-09-22,0.0
Greek,2020-09-23,0.0
Greek,2020-09-25,0.0
Greek,2020-09-26,0.0
Greek,2020-09-27,0.0
Greek,2020-09-28,0.0
Greek,2020-09-29,0.0
Greek,2020-09-30,0.0
Greek,2020-10-03,0.0
Greek,2020-10-04,0.0
Greek,2020-10-06,-0.0625
Greek,2020-10-07,0.0
Greek,2020-10-18,-0.75
Greek,2020-10-19,0.0
Greek,2020-10-23,0.0
Greek,2020-10-24,0.0
Greek,2020-10-28,0.0
Greek,2020-10-29,0.0
Greek,2020-11-01,0.0
Greek,2020-11-02,0.0
Greek,2020-11-04,0.0
Greek,2020-11-06,0.0
Greek,2020-11-08,0.0
Greek,2020-11-10,0.0
Greek,2020-11-11,0.0
Greek,2020-11-12,0.0
Greek,2020-11-14,0.0
Greek,2020-11-16,0.0
Greek,2020-11-17,0.0
Greek,2020-11-18,0.0
Greek,2020-11-19,0.0
Greek,2020-11-20,0.0
Greek,2020-11-21,0.0
Greek,2020-11-24,0.0
Greek,2020-11-28,0.0
Greek,2020-11-30,0.0
Greek,2020-12-01,0.0
Greek,2020-12-02,0.0
Greek,2020-12-03,0.0
Greek,2020-12-04,0.0
Greek,2020-12-09,0.0
Greek,2020-12-10,0.0
Greek,2020-12-15,0.0
Greek,2020-12-16,0.0
Greek,2020-12-17,0.0
Greek,2020-12-18,0.0
Greek,2020-12-19,0.0
Greek,2020-12-20,0.0
Greek,2020-12-22,0.0
Greek,2020-12-26,0.0
Greek,2020-12-27,0.0
Greek,2020-12-28,0.0
Greek,2020-12-29,0.0
Greek,2020-12-30,0.0
Greek,2021-01-01,0.0
Greek,2021-01-04,0.0
Greek,2021-01-05,0.0
Greek,2021-01-06,0.0
Greek,2021-01-07,0.0
Greek,2021-01-08,0.0
Greek,2021-01-09,0.0
Greek,2021-01-10,0.0
Greek,2021-01-11,0.0
Greek,2021-01-12,0.0
Greek,2021-01-13,0.0
Greek,2021-01-14,0.0
Greek,2021-01-16,0.0
Greek,2021-01-17,0.0
Greek,2021-01-18,0.0
Greek,2021-01-19,0.0
Greek,2021-01-25,0.0
Greek,2021-01-26,-0.4
Greek,2021-01-27,-0.5
Greek,2021-01-28,0.0
Greek,2021-01-29,0.0
Greek,2021-01-31,0.0
Greek,2021-02-04,0.0
Greek,2021-02-05,0.0
Greek,2021-02-17,0.0
Greek,2021-02-18,0.2
Greek,2021-02-21,0.0
Greek,2021-02-22,0.0
Greek,2021-02-26,0.0
Greek,2021-02-28,0.0
Greek,2021-03-07,0.0
Greek,2021-03-09,0.0
Greek,2021-03-10,0.0
Greek,2021-03-21,0.0
Greek,2021-03-31,0.0
Greek,2021-04-03,0.0
Greek,2021-04-10,0.0
Greek,2021-04-14,0.0
Greek,2021-04-24,0.0
Greek,2021-04-25,0.0
Greek,2021-04-26,0.0
Greek,2021-04-27,0.0
Greek,2021-04-29,0.0
Greek,2021-05-01,0.0
Greek,2021-05-04,0.0
Greek,2021-05-05,0.0
Greek,2021-05-06,0.0
Greek,2021-05-07,0.0
Greek,2021-05-08,0.0
Greek,2021-05-10,0.0
Greek,2021-05-11,0.0
Greek,2021-05-12,0.0
Greek,2021-05-13,0.0
Greek,2021-05-14,0.0
Greek,2021-05-17,0.0
Greek,2021-05-19,0.0
Greek,2021-05-22,0.0
Greek,2021-05-23,0.1363636363636363
Greek,2021-05-27,0.0
Greek,2021-05-29,0.0
Greek,2021-05-30,0.0
Greek,2021-05-31,0.0
Greek,2021-06-01,0.0
Greek,2021-06-04,0.0
Greek,2021-06-07,0.0
Greek,2021-06-11,0.0
Greek,2021-06-14,0.0
Greek,2021-06-15,0.0
Greek,2021-06-17,0.0
Greek,2021-06-23,0.0
Greek,2021-06-28,0.0
Greek,2021-06-29,0.0
Greek,2021-07-01,0.0
Greek,2021-07-07,0.0
Greek,2021-07-08,0.0
Greek,2021-07-09,0.0
Greek,2021-07-11,0.0
Greek,2021-07-12,0.0
Greek,2021-07-15,0.0
Greek,2021-07-17,0.0852272727272727
Greek,2021-07-18,0.25
Greek,2021-07-19,0.0
Greek,2021-07-21,0.0
Greek,2021-07-23,0.0
Greek,2021-07-25,0.0
Greek,2021-07-26,0.0
Greek,2021-07-28,0.0
Greek,2021-07-30,0.0
Greek,2021-08-01,0.0
Greek,2021-08-12,0.0
Greek,2021-08-14,0.0
Greek,2021-08-19,0.0
Greek,2021-08-20,0.0
Greek,2021-08-21,0.0
Greek,2021-08-22,0.0
Greek,2021-08-23,0.0
Greek,2021-08-30,0.0
Greek,2021-09-04,0.0
Greek,2021-09-11,0.0
Greek,2021-09-12,0.0
Greek,2021-09-15,0.0
Greek,2021-09-16,0.0
Greek,2021-09-17,0.0
Greek,2021-09-20,0.0
Greek,2021-09-26,0.0
Greek,2021-10-01,0.0
Greek,2021-10-04,0.0
Greek,2021-10-05,0.0
Greek,2021-10-13,0.0
Greek,2021-10-22,0.0
Greek,2021-10-23,0.0
Greek,2021-10-24,0.0
Greek,2021-10-28,0.0
Greek,2021-11-04,0.0
Greek,2021-11-05,0.0
Greek,2021-11-06,0.0
Greek,2021-11-13,0.0
Greek,2021-11-14,0.0
Greek,2021-11-21,0.0
Greek,2021-11-22,0.0
Greek,2021-11-24,0.0
Greek,2021-11-26,0.0
Greek,2021-11-29,0.0
Greek,2021-11-30,0.0
Greek,2021-12-06,0.0
Greek,2021-12-07,0.0
Greek,2021-12-08,0.0
Greek,2021-12-10,0.0
Greek,2021-12-13,0.0
Greek,2021-12-28,0.5
Greek,2022-01-02,0.0
Greek,2022-01-03,0.0
Greek,2022-01-06,0.0
Greek,2022-01-07,0.0
Greek,2022-01-08,0.0
Greek,2022-01-09,0.0
Greek,2022-01-10,0.0
Greek,2022-01-19,0.0
Greek,2022-01-22,0.0
Greek,2022-02-21,0.0
Greek,2022-02-22,0.0
Greek,2022-02-27,-0.025
Greek,2022-03-10,0.0
Greek,2022-03-17,0.0
Greek,2022-04-04,0.0
Greek,2022-04-06,0.0
Greek,2022-04-07,0.0
Greek,2022-04-16,0.0
Greek,2022-04-17,0.0
Greek,2022-04-27,0.0
Greek,2022-05-03,0.0
Greek,2022-05-11,0.0
Greek,2022-05-16,0.0
Greek,2022-05-20,0.0
Greek,2022-06-08,0.0
Greek,2022-06-11,0.0
Greek,2022-06-15,0.0
Greek,2022-06-17,0.0
Greek,2022-06-22,0.0
Greek,2022-07-01,0.0
Greek,2022-07-08,0.0
Greek,2022-07-09,0.1
Greek,2022-07-27,0.0
Greek,2022-08-08,0.0
Greek,2022-08-12,0.0
Greek,2022-09-19,0.0
English,2020-01-09,0.0
English,2020-01-19,-0.15
English,2020-01-20,0.0
English,2020-01-21,0.0808080808080808
English,2020-01-22,0.1468181818181818
English,2020-01-23,0.1632361111111111
English,2020-01-24,-0.0623463608043047
English,2020-01-25,0.053273938363224
English,2020-01-26,-0.1402074314574314
English,2020-01-27,-0.0175027434336146
English,2020-01-28,0.0217742665634231
English,2020-01-29,0.0489332803381475
English,2020-01-30,0.0297250527250527
English,2020-01-31,0.0100803227299052
English,2020-02-01,0.0280809320887445
English,2020-02-02,-0.3170352171541196
English,2020-02-03,-0.0332816114661352
English,2020-02-04,0.0156449830742283
English,2020-02-05,0.0196348707944102
English,2020-02-06,-0.0165279134582231
English,2020-02-07,0.0403195808874965
English,2020-02-08,0.0126151652580223
English,2020-02-09,0.0086703975848712
English,2020-02-10,0.0493774425805675
English,2020-02-11,0.0258579106837303
English,2020-02-12,-0.0161901124559672
English,2020-02-13,0.0894796729344275
English,2020-02-14,0.0907799632669915
English,2020-02-15,0.0150399209666451
English,2020-02-16,0.0367020760324331
English,2020-02-17,0.0593355536659108
English,2020-02-18,0.0387699996349549
English,2020-02-19,0.005389307695787
English,2020-02-20,0.0975684854073938
English,2020-02-21,0.0317224274251637
English,2020-02-22,0.0419415221322688
English,2020-02-23,0.0695830907091097
English,2020-02-24,0.0098938884000215
English,2020-02-25,0.0380514737512578
English,2020-02-26,0.0431005794225902
English,2020-02-27,0.0556243614767496
English,2020-02-28,0.0599517607263209
English,2020-02-29,0.0595671195706842
English,2020-03-01,0.0272541589480632
English,2020-03-02,0.0299712076903932
English,2020-03-03,0.048369719086371
English,2020-03-04,0.0683792456731053
English,2020-03-05,0.0673082676122962
English,2020-03-06,0.0423246245873881
English,2020-03-07,0.0525786665109581
English,2020-03-08,0.0178937957127295
English,2020-03-09,0.0548913125347939
English,2020-03-10,0.0492649315815223
English,2020-03-11,0.071991477609055
English,2020-03-12,0.0519415222748388
English,2020-03-13,0.0353500693484984
English,2020-03-14,0.028873680545944
English,2020-03-15,0.0075131162259216
English,2020-03-16,0.037218716687228
English,2020-03-17,0.0365918281760339
English,2020-03-18,0.0574216870291058
English,2020-03-19,0.0239948645872215
English,2020-03-20,0.0407099471695764
English,2020-03-21,0.0653918487175212
English,2020-03-22,0.0326914292496078
English,2020-03-23,0.0240513392843671
English,2020-03-24,0.0426860006261583
English,2020-03-25,0.0260356368839541
English,2020-03-26,0.0139980514581166
English,2020-03-27,0.0318468223898808
English,2020-03-28,0.0254692225328362
English,2020-03-29,0.0188380160840332
English,2020-03-30,0.0191525041847818
English,2020-03-31,0.0387296940991095
English,2020-04-01,0.0289585876658139
English,2020-04-02,0.0173915883386122
English,2020-04-03,-0.009160176923299
English,2020-04-04,-0.0275961052361329
English,2020-04-05,-0.001062630036038
English,2020-04-06,-0.0081555102806513
English,2020-04-07,-0.0002861243649237
English,2020-04-08,0.0148054806176191
English,2020-04-09,0.01840299190108
English,2020-04-10,0.0170585868447725
English,2020-04-11,0.0143713006253667
English,2020-04-12,0.02239960680202
English,2020-04-13,0.0078017483698461
English,2020-04-14,0.0235281190547256
English,2020-04-15,0.0194922168861342
English,2020-04-16,0.029686305977882
English,2020-04-17,0.0223902770391358
English,2020-04-18,0.0530000908046633
English,2020-04-19,0.042669038918597
English,2020-04-20,0.038960811556039
English,2020-04-21,0.0258405527443209
English,2020-04-22,0.0251648246459867
English,2020-04-23,0.0098985234673121
English,2020-04-24,0.0110439625273171
English,2020-04-25,-0.0148974898119947
English,2020-04-26,0.0126159596938235
English,2020-04-27,0.0399041938124916
English,2020-04-28,0.0391687515110946
English,2020-04-29,0.0210612314741623
English,2020-04-30,0.0335835359925939
English,2020-05-01,-0.0027005613302216
English,2020-05-02,0.0973604712765683
English,2020-05-03,-0.0155961775244222
English,2020-05-04,0.0191144754592925
English,2020-05-05,0.0245609602332916
English,2020-05-06,0.0445765298069985
English,2020-05-07,0.0151365309526228
English,2020-05-08,0.0281211529223671
English,2020-05-09,0.0130989246327194
English,2020-05-10,-0.007381637285519
English,2020-05-11,0.0264111860571149
English,2020-05-12,0.0214528891366612
English,2020-05-13,0.020228479969412
English,2020-05-14,0.0383769987667711
English,2020-05-15,0.0115643640709441
English,2020-05-16,0.0236181250196738
English,2020-05-17,0.0479824732751227
English,2020-05-18,-0.00428655590125
English,2020-05-19,0.0129965097748978
English,2020-05-20,0.0234207166217641
English,2020-05-21,0.0651473037646776
English,2020-05-22,0.0516719912729929
English,2020-05-23,0.0433993845597045
English,2020-05-24,0.0393348138366678
English,2020-05-25,0.0085026769380024
English,2020-05-26,0.0396813052688995
English,2020-05-27,0.0474025951125192
English,2020-05-28,0.0301676657236715
English,2020-05-29,0.0159519859991064
English,2020-05-30,0.0276021322208991
English,2020-05-31,0.0277768502127456
English,2020-06-01,0.038583013569254
English,2020-06-02,-0.0002699030824392
English,2020-06-03,0.0392658241391537
English,2020-06-04,0.0316389186589291
English,2020-06-05,-0.0307711630880249
English,2020-06-06,0.0371601135779288
English,2020-06-07,0.0348630621460359
English,2020-06-08,0.0249017124208944
English,2020-06-09,0.0072215664759344
English,2020-06-10,0.0164645555221118
English,2020-06-11,0.0617819338843253
English,2020-06-12,0.0082029608721154
English,2020-06-13,0.0237874304189917
English,2020-06-14,0.023094847513006
English,2020-06-15,0.0059870428319638
English,2020-06-16,0.0107599653574316
English,2020-06-17,0.0412391182011251
English,2020-06-18,0.059915035344946
English,2020-06-19,0.0568206261273448
English,2020-06-20,0.0224575673152369
English,2020-06-21,0.0166897363364127
English,2020-06-22,0.0180021424962379
English,2020-06-23,0.0378466313516029
English,2020-06-24,0.0572853176876811
English,2020-06-25,0.0161730886423162
English,2020-06-26,0.0301646730906394
English,2020-06-27,0.0180638735265747
English,2020-06-28,0.0189599274208146
English,2020-06-29,0.0204825486343179
English,2020-06-30,0.0439084970456777
English,2020-07-01,0.0332225101610364
English,2020-07-02,-0.0175708214675727
English,2020-07-03,-0.0115048930121443
English,2020-07-04,-0.0023256274917112
English,2020-07-05,0.0189951529400934
English,2020-07-06,0.0224935552438289
English,2020-07-07,0.0256630678416923
English,2020-07-08,0.0261070168378425
English,2020-07-09,0.0507005632289574
English,2020-07-10,0.0189469278311469
English,2020-07-11,0.0234952560410613
English,2020-07-12,0.0405285891730487
English,2020-07-13,0.0694020601595908
English,2020-07-14,0.055847288624785
English,2020-07-15,0.0408916436583412
English,2020-07-16,0.0639383628327919
English,2020-07-17,0.0315318445833028
English,2020-07-18,0.0467252815437557
English,2020-07-19,0.0556607147842001
English,2020-07-20,0.035481379441916
English,2020-07-21,0.0198525387824489
English,2020-07-22,0.0343115280894436
English,2020-07-23,0.0410671689814814
English,2020-07-24,0.0282819746324183
English,2020-07-25,0.0414696681840077
English,2020-07-26,0.0273839377295503
English,2020-07-27,0.0349846582613315
English,2020-07-28,0.0403963011972465
English,2020-07-29,0.0268511375555565
English,2020-07-30,0.0345103282061659
English,2020-07-31,0.0477149728694126
English,2020-08-01,0.0425662117721479
English,2020-08-02,0.080289914503649
English,2020-08-03,0.0528190290402863
English,2020-08-04,0.070348412673088
English,2020-08-05,0.0518787915275382
English,2020-08-06,0.0472235967090618
English,2020-08-07,0.0594292936610782
English,2020-08-08,0.047600052484167
English,2020-08-09,0.0658484019756864
English,2020-08-10,0.0364220094042062
English,2020-08-11,0.0437870945167222
English,2020-08-12,0.063294179504128
English,2020-08-13,0.0374221857894429
English,2020-08-14,0.0141261949855699
English,2020-08-15,0.0247614648839638
English,2020-08-16,0.0190559287517799
English,2020-08-17,0.0418683906643465
English,2020-08-18,0.0304958811655546
English,2020-08-19,0.0333452524574095
English,2020-08-20,0.0599427631904267
English,2020-08-21,0.08675662590636
English,2020-08-22,0.0411235131731564
English,2020-08-23,0.0395776929214759
English,2020-08-24,0.0547264298776542
English,2020-08-25,0.0591321697327556
English,2020-08-26,0.0277292186040901
English,2020-08-27,0.0495997051152856
English,2020-08-28,0.066837190006231
English,2020-08-29,0.0504540902732267
English,2020-08-30,0.0352878479787627
English,2020-08-31,0.0434537790747612
English,2020-09-01,0.0324604059065655
English,2020-09-02,0.0668259351377908
English,2020-09-03,0.0667547430809173
English,2020-09-04,0.0708539197031847
English,2020-09-05,0.0238799449743433
English,2020-09-06,0.0130539552030127
English,2020-09-07,0.0530558359772943
English,2020-09-08,0.0552867419678475
English,2020-09-09,0.0218971651533344
English,2020-09-10,0.0735593388414568
English,2020-09-11,0.0680902322478991
English,2020-09-12,0.0233278950987284
English,2020-09-13,0.0084110890266415
English,2020-09-14,0.0242964405603786
English,2020-09-15,0.0430027629384974
English,2020-09-16,0.0331719122441344
English,2020-09-17,0.0787862513551997
English,2020-09-18,-0.2853842817706219
English,2020-09-19,0.028770045388032
English,2020-09-20,0.011730013754239
English,2020-09-21,0.0401913984027954
English,2020-09-22,0.0445841489345457
English,2020-09-23,0.0273876442202059
English,2020-09-24,0.0470861819048464
English,2020-09-25,0.0439029148040036
English,2020-09-26,0.0332444841038591
English,2020-09-27,0.0345007596731433
English,2020-09-28,0.0454527587139093
English,2020-09-29,0.0441196892498068
English,2020-09-30,0.0166554384562197
English,2020-10-01,0.0283522320729079
English,2020-10-02,0.0378531374295361
English,2020-10-03,0.0196071036041164
English,2020-10-04,0.0225549031135705
English,2020-10-05,0.0304803987943944
English,2020-10-06,0.0406555507014222
English,2020-10-07,0.0377940007041569
English,2020-10-08,0.0654678581128918
English,2020-10-09,0.0478196079372187
English,2020-10-10,0.0522468441748693
English,2020-10-11,0.0548753019168577
English,2020-10-12,0.0723012523354099
English,2020-10-13,0.0586537447925265
English,2020-10-14,0.0838376159033877
English,2020-10-15,0.0348278181798538
English,2020-10-16,0.0484982333466376
English,2020-10-17,0.0095394853304039
English,2020-10-18,0.0331028396028396
English,2020-10-19,-0.0160899670458522
English,2020-10-20,0.0229879166914218
English,2020-10-21,0.026689435878479
English,2020-10-22,0.0530406805638486
English,2020-10-23,0.0228903834179639
English,2020-10-24,0.0325492342253705
English,2020-10-25,0.0366790384828922
English,2020-10-26,0.0283172217627558
English,2020-10-27,0.0923694764702417
English,2020-10-28,0.0468254044305011
English,2020-10-29,0.049284178090428
English,2020-10-30,0.0488388347763347
English,2020-10-31,0.0774194205829658
English,2020-11-01,0.0308387612193749
English,2020-11-02,0.0690031594833041
English,2020-11-03,0.0451043079892379
English,2020-11-04,0.0336917125455769
English,2020-11-05,0.0234367720410466
English,2020-11-06,0.0103745135240486
English,2020-11-07,0.0304053544230944
English,2020-11-08,0.0287673555608256
English,2020-11-09,0.0455584116781086
English,2020-11-10,0.0316481809112185
English,2020-11-11,0.0337369161586258
English,2020-11-12,0.0250309233273094
English,2020-11-13,0.0242005711645542
English,2020-11-14,0.0184303298413146
English,2020-11-15,0.0410294117934134
English,2020-11-16,0.0309227450864069
English,2020-11-17,0.034616289678584
English,2020-11-18,0.0375255794070898
English,2020-11-19,0.0570803837481962
English,2020-11-20,0.0276220440822873
English,2020-11-21,0.0221081203183757
English,2020-11-22,0.0630425128178528
English,2020-11-23,0.0080920143166078
English,2020-11-24,0.0458403228715728
English,2020-11-25,0.0446376456819003
English,2020-11-26,0.0513220079083357
English,2020-11-27,0.0502452495137671
English,2020-11-28,0.0289471196372238
English,2020-11-29,0.052420513997115
English,2020-11-30,0.050216089089366
English,2020-12-01,0.0410648000037881
English,2020-12-02,0.0853032220098245
English,2020-12-03,0.0429917197271065
English,2020-12-04,0.047949666792076
English,2020-12-05,0.0115685628147362
English,2020-12-06,0.0635003246214008
English,2020-12-07,0.0392579520868994
English,2020-12-08,0.0612041811205026
English,2020-12-09,0.0215226877544955
English,2020-12-10,0.0189939329605579
English,2020-12-11,0.0476785235931042
English,2020-12-12,0.0356541765813289
English,2020-12-13,0.0543302315460453
English,2020-12-14,0.0813530207609155
English,2020-12-15,0.0865744818106201
English,2020-12-16,0.0582723647419594
English,2020-12-17,0.061263083002118
English,2020-12-18,0.0318485679311057
English,2020-12-19,0.0138971324383147
English,2020-12-20,0.052850272741655
English,2020-12-21,0.0364971954503204
English,2020-12-22,0.0617996392026665
English,2020-12-23,0.0557671256732137
English,2020-12-24,0.0632032224331999
English,2020-12-25,0.0317521410387264
English,2020-12-26,0.0413563516450952
English,2020-12-27,0.0217148516046515
English,2020-12-28,0.0163170313560241
English,2020-12-29,0.0322800534234642
English,2020-12-30,0.003604031742004
English,2020-12-31,0.0232370600586061
English,2021-01-01,0.0383937413673652
English,2021-01-02,0.0544323244705897
English,2021-01-03,0.0598819317037246
English,2021-01-04,0.0499641042497668
English,2021-01-05,0.0213716241384343
English,2021-01-06,0.0410397866241026
